"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-06-13","CT",4186,3342,27,844,9912,9912,233,0,,,305173,4730,,,,,,44994,43078,305,0,,,,,,7611,,0,350167,5035,,,,,,0,342338,13985
"2020-06-12","CT",4159,3321,13,838,9912,9912,244,0,,,300443,13833,,,,,,44689,42788,228,0,,,,,,7611,,0,345132,14061,,,,,,0,328353,8309
"2020-06-11","CT",4146,3308,26,838,9912,9912,246,243,,,286610,7953,,,,,,44461,42557,114,0,,,,,,7611,,0,331071,8067,,,,,,0,320044,5030
"2020-06-10","CT",4120,3283,23,837,9669,9669,270,0,,,278657,4814,,,,,,44347,42448,168,0,,,,,,7284,,0,323004,4982,,,,,,0,315014,4360
"2020-06-09","CT",4097,3266,13,831,9669,9669,293,0,,,273843,4240,,,,,,44179,42182,87,0,,,,,,7284,,0,318022,4327,,,,,,0,310654,4658
"2020-06-08","CT",4084,3239,13,845,9669,9669,324,0,,,269603,4548,,,,,,44092,42017,124,0,,,,,,7284,,0,313695,4672,,,,,,0,305996,5715
"2020-06-07","CT",4071,3229,16,842,9669,9669,333,0,,,265055,5444,,,,,,43968,41895,150,0,,,,,,7284,,0,309023,5594,,,,,,0,300281,6807
"2020-06-06","CT",4055,3218,17,837,9669,9669,333,0,,,259611,15684,,,,,,43818,41743,358,0,,,,,,7284,,0,303429,16042,,,,,,0,293474,8160
"2020-06-05","CT",4038,3196,31,842,9669,9669,350,0,,,243927,5641,,,,,,43460,41387,221,0,,,,,,7284,,0,287387,5862,,,,,,0,285314,5857
"2020-06-04","CT",4007,3171,18,836,9669,9669,373,-4124,,,238286,4941,,,,,,43239,41171,148,0,,,,,,7284,,0,281525,5089,,,,,,0,279457,5061
"2020-06-03","CT",3989,3156,17,833,13793,13793,406,0,,,233345,5714,,,,,,43091,41051,112,0,,,,,,7511,,0,276436,5826,,,,,,0,274396,5824
"2020-06-02","CT",3972,3139,8,833,13793,13793,434,0,,,227631,8981,,,,,,42979,40941,236,0,,,,,,7511,,0,270610,9217,,,,,,0,268572,9252
"2020-06-01","CT",3964,3110,20,854,13793,13793,454,1255,,,218650,10805,,,,,,42743,40670,542,0,,,,,,7511,,0,261393,11347,,,,,,0,259320,9274
"2020-05-31","CT",3944,,32,,12538,12538,481,0,,,207845,2932,,,,,,42201,,179,0,,,,,,7127,,0,250046,3111,,,,,,0,250046,3111
"2020-05-30","CT",3912,,44,,12538,12538,533,0,,,204913,5282,,,,,,42022,,260,0,,,,,,7127,,0,246935,5542,,,,,,0,246935,5542
"2020-05-29","CT",3868,,42,,12538,12538,577,0,,,199631,5665,,,,,,41762,,203,0,,,,,,7127,,0,241393,5868,,,,,,0,241393,5868
"2020-05-28","CT",3826,,23,,12538,12538,648,0,,,193966,6385,,,,,,41559,,271,0,,,,,,7127,,0,235525,6656,,,,,,0,235525,5756
"2020-05-27","CT",3803,,34,,12538,12538,684,0,,,187581,3522,,,,,,41288,,-15,0,,,,,,7127,,0,228869,3507,,,,,,0,229769,4407
"2020-05-26","CT",3769,,27,,12538,12538,694,0,,,184059,3206,,,,,,41303,,430,0,,,,,,7127,,0,225362,3636,,,,,,0,225362,3636
"2020-05-25","CT",3742,,49,,12538,12538,706,0,,,180853,7185,,,,,,40873,,405,0,,,,,,7127,,0,221726,7590,,,,,,0,221726,7590
"2020-05-24","CT",3693,,18,,12538,12538,701,0,,,173668,5323,,,,,,40468,,446,0,,,,,,7127,,0,214136,5769,,,,,,0,214136,5769
"2020-05-23","CT",3675,,38,,12538,12538,724,0,,,168345,5657,,,,,,40022,,382,0,,,,,,7127,,0,208367,6039,,,,,,0,208367,6039
"2020-05-22","CT",3637,,55,,12538,12538,740,1592,,,162688,5449,,,,,,39640,,432,0,,,,,,7127,,0,202328,5881,,,,,,0,202328,5881
"2020-05-21","CT",3582,,53,,10946,10946,816,0,,,157239,5538,,,,,,39208,,191,0,,,,,,6264,,0,196447,5729,,,,,,0,196447,5729
"2020-05-20","CT",3529,,57,,10946,10946,887,0,,,151701,4611,,,,,,39017,,587,0,,,,,,6264,,0,190718,5198,,,,,,0,190718,5198
"2020-05-19","CT",3472,,23,,10946,10946,914,0,,,147090,7527,,,,,,38430,,314,0,,,,,,6264,,0,185520,7841,,,,,,0,185520,7841
"2020-05-18","CT",3449,,41,,10946,10946,920,0,,,139563,6375,,,,,,38116,,697,0,,,,,,6264,,0,177679,7072,,,,,,0,177679,7072
"2020-05-17","CT",3408,,69,,10946,10946,937,0,,,133188,5136,,,,,,37419,,716,0,,,,,,6264,,0,170607,5852,,,,,,0,170607,5852
"2020-05-16","CT",3339,,54,,10946,10946,994,0,,,128052,8229,,,,,,36703,,618,0,,,,,,6264,,0,164755,8847,,,,,,0,164755,8847
"2020-05-15","CT",3285,,66,,10946,10946,1033,0,,,119823,5725,,,,,,36085,,621,0,,,,,,6264,,0,155908,6346,,,,,,0,155908,6346
"2020-05-14","CT",3219,,94,,10946,10946,1103,1557,,,114098,6010,,,,,,35464,,609,0,,,,,,6264,,0,149562,6619,,,,,,0,149562,6619
"2020-05-13","CT",3125,,84,,9389,9389,1158,0,,,108088,3997,,,,,,34855,,522,0,,,,,,5413,,0,142943,4519,,,,,,0,142943,4519
"2020-05-12","CT",3041,,33,,9389,9389,1189,0,,,104091,5348,,,,,,34333,,568,0,,,,,,5413,,0,138424,5916,,,,,,0,138424,5916
"2020-05-11","CT",3008,2718,41,,9389,9389,1212,0,,,98743,2105,,,,,,33765,,211,0,,,,,,5413,,0,132508,2316,,,,,,0,132508,2316
"2020-05-10","CT",2967,2633,35,,9389,9389,1242,0,,,96638,6053,,,,,,33554,,570,0,,,,,,5413,,0,130192,6623,,,,,,0,130192,6623
"2020-05-09","CT",2932,2495,58,,9389,9389,1301,0,,,90585,2455,,,,,,32984,,573,0,,,,,,5413,,0,123569,3028,,,,,,0,123569,3028
"2020-05-08","CT",2874,2436,77,,9389,9389,1327,0,,,88130,3740,,,,,,32411,,627,0,,,,,,5413,,0,120541,4367,,,,,,0,120541,4367
"2020-05-07","CT",2797,2339,79,,9389,9389,1385,1631,,,84390,3938,,,,,,31784,,789,0,,,,,,5413,,0,116174,4727,,,,,,0,116174,4727
"2020-05-06","CT",2718,2339,85,,7758,7758,1445,0,,,80452,2430,,,,,,30995,,374,0,,,,,,4346,,0,111447,2804,,,,,,0,111447,2804
"2020-05-05","CT",2633,2257,138,,7758,7758,1500,0,,,78022,4816,,,,,,30621,,1334,0,,,,,,4346,,0,108643,6150,,,,,,0,108643,3313
"2020-05-04","CT",2495,2168,59,,7758,7758,1488,0,,,73206,0,,,,,,29287,,0,0,,,,,,4346,,0,102493,0,,,,,,0,105330,2837
"2020-05-03","CT",2436,2089,97,,7758,7758,1551,0,,,73206,1713,,,,,,29287,,523,0,,,,,,4346,,0,102493,2236,,,,,,0,102493,2236
"2020-05-02","CT",2339,1998,0,,7758,7758,1592,0,,,71493,0,,,,,,28764,,0,0,,,,,,4346,,0,100257,0,,,,,,0,100257,3124
"2020-05-01","CT",2339,1924,82,,7758,7758,1592,7758,,,71493,2060,,,,,,28764,,1064,0,,,,,,4346,,0,100257,3124,,,,,,0,97133,2315
"2020-04-30","CT",2257,1862,89,,,,1650,0,,,69433,1382,,,,,,27700,,933,0,,,,,,,,0,97133,2315,,,,,,0,94818,2073
"2020-04-29","CT",2168,1764,79,,,,1691,0,,,68051,1618,,,,,,26767,,455,0,,,,,,,,0,94818,2073,,,,,,0,92745,1999
"2020-04-28","CT",2089,1639,91,,,,1732,0,,,66433,11891,,,,,,26312,,1043,0,,,,,,,,0,92745,12934,,,,,,0,90746,10935
"2020-04-27","CT",1998,1544,74,,,,1758,0,,,54542,0,,,,,,25269,,0,0,,,,,,,,0,79811,0,,,,,,0,79811,2209
"2020-04-26","CT",1924,1423,62,,,,1766,0,,,54542,1522,,,,,,25269,,687,0,,,,,,,,0,79811,2209,,,,,,0,77602,3564
"2020-04-25","CT",1862,1331,98,,,,1810,0,,,53020,2903,,,,,,24582,,661,0,,,,,,,,0,77602,3564,,,,,,0,74038,2541
"2020-04-24","CT",1764,1086,125,,,,1877,0,,,50117,1720,,,,,,23921,,821,0,,,,,,,,0,74038,2541,,,,,,0,71497,1579
"2020-04-23","CT",1639,1036,95,,,,1947,0,,,48397,948,,,,,,23100,,631,0,,,,,,,,0,71497,1579,,,,,,0,69918,5726
"2020-04-22","CT",1544,1036,121,,,,1972,0,,,47449,3617,,,,,,22469,,2109,0,,,,,,,,0,69918,5726,,,,,,0,64192,1386
"2020-04-21","CT",1423,971,92,,,,1949,0,,,43832,841,,,,,,20360,,545,0,,,,,,,,0,64192,1386,,,,,,0,62806,3047
"2020-04-20","CT",1331,868,245,,,,1919,0,,,42991,2328,,,,,,19815,,2265,0,,,,,,,,0,62806,4593,,,,,,0,59759,1546
"2020-04-19","CT",1086,671,50,,,,1938,0,,,40663,2010,,,,,,17550,,741,0,,,,,,,,0,58213,2751,,,,,,0,58213,2751
"2020-04-18","CT",1036,602,0,,,,1946,0,,,38653,0,,,,,,16809,,0,0,,,,,,,,0,55462,0,,,,,,0,55462,2340
"2020-04-17","CT",1036,554,65,,,,1946,0,,,38653,1415,,,,,,16809,,925,0,,,,,,,,0,55462,2340,,,,,,0,53122,2979
"2020-04-16","CT",971,494,103,,,,1926,0,,,37238,1850,,,,,,15884,,1129,0,,,,,,,,0,53122,2979,,,,,,0,50143,4302
"2020-04-15","CT",868,448,197,,,,1908,0,,,35388,3536,,,,,,14755,,766,0,,,,,,,,0,50143,4302,,,,,,0,45841,1532
"2020-04-14","CT",671,380,69,,,,1779,0,,,31852,924,,,,,,13989,,608,0,,,,,,,,0,45841,1532,,,,,,0,44309,3089
"2020-04-13","CT",602,277,48,,,,1760,0,,,30928,1743,,,,,,13381,,1346,0,,,,,,,,0,44309,3089,,,,,,0,41220,1389
"2020-04-12","CT",554,277,60,,,,1654,0,,,29185,864,,,,,,12035,,525,0,,,,,,,,0,41220,1389,,,,,,0,39831,3543
"2020-04-11","CT",494,206,46,,,,1593,0,,,28321,2571,,,,,,11510,,972,0,,,,,,,,0,39831,3543,,,,,,0,36288,2786
"2020-04-10","CT",448,189,68,,,,1562,0,,,25750,2032,,,,,,10538,,754,0,,,,,,,,0,36288,2786,,,,,,0,33502,1802
"2020-04-09","CT",380,165,103,,,,1464,0,,,23718,2463,,,,,,9784,,2003,0,,,,,,,,0,33502,4466,,,,,,0,31700,2664
"2020-04-08","CT",277,131,0,,,,1308,0,,,21255,0,,,,,,7781,,0,0,,,,,,,,0,29036,0,,,,,,0,29036,2350
"2020-04-07","CT",277,112,71,,,,1308,0,,,21255,1475,,,,,,7781,,875,0,,,,,,,,0,29036,2350,,,,,,0,26686,3416
"2020-04-06","CT",206,85,17,,,,1221,0,,,19780,2185,,,,,,6906,,1231,0,,,,,,,,0,26686,3416,,,,,,0,23270,1241
"2020-04-05","CT",189,69,24,,,,1142,0,,,17595,842,,,,,,5675,,399,0,,,,,,,,0,23270,1241,,,,,,0,22029,2014
"2020-04-04","CT",165,36,34,,,,1033,0,,,16753,1652,,,,,,5276,,362,0,,,,,,,,0,22029,2014,,,,,,0,20015,1715
"2020-04-03","CT",131,34,19,,,,909,0,,,15101,625,,,,,,4914,,1090,0,,,,,,,,0,20015,1715,,,,,,0,18300,1700
"2020-04-02","CT",112,27,27,,,,827,0,,,14476,1433,,,,,,3824,,267,0,,,,,,,,0,18300,1700,,,,,,0,16600,1000
"2020-04-01","CT",85,27,16,,,,766,0,,,13043,14,,,,,,3557,,429,0,,,,,,,,0,16600,443,,,,,,0,15600,1000
"2020-03-31","CT",69,21,33,,,,608,0,,,13029,1000,,,,,,3128,,557,0,,,,,,,,0,16157,1557,,,,,,0,14600,14600
"2020-03-30","CT",36,19,2,,,,517,0,,,12029,2122,,,,,,2571,,578,0,,,,,,,,0,14600,2700,,,,,,0,,0
"2020-03-29","CT",34,12,1,,,,404,0,,,9907,1231,,,,,,1993,,469,0,,,,,,,,0,11900,1700,,,,,,0,,0
"2020-03-28","CT",33,10,6,,,,205,0,,,8676,1567,,,,,,1524,,233,0,,,,,,,,0,10200,1800,,,,,,0,,0
"2020-03-27","CT",27,5,6,,,,173,0,,,7109,1484,,,,,,1291,,279,0,,,,,,,,0,8400,1763,,,,,,0,,0
"2020-03-26","CT",21,4,2,,,,125,0,,,5625,602,,,,,,1012,,137,0,,,,,,,,0,6637,739,,,,,,0,,0
"2020-03-25","CT",19,3,7,,,,113,0,,,5023,341,,,,,,875,,257,0,,,,,,,,0,5898,598,,,,,,0,,0
"2020-03-24","CT",12,1,2,,,,71,0,,,4682,597,,,,,,618,,203,0,,,,,,,,0,5300,800,,,,,,0,,0
"2020-03-23","CT",10,,5,,,,54,0,,,4085,1208,,,,,,415,,192,0,,,,,,,,0,4500,1400,,,,,,0,,0
"2020-03-22","CT",5,,1,,,,43,0,,,2877,771,,,,,,223,,29,0,,,,,,,,0,3100,800,,,,,,0,,0
"2020-03-21","CT",4,,1,,,,,0,,,2106,1502,,,,,,194,,0,0,,,,,,,,0,2300,1502,,,,,,0,,0
"2020-03-20","CT",3,,2,,,,,0,,,604,0,,,,,,194,,98,0,,,,,,,,0,798,98,,,,,,0,,0
"2020-03-19","CT",1,,1,,,,,0,,,604,479,,,,,,96,,28,0,,,,,,,,0,700,507,,,,,,0,,0
"2020-03-18","CT",,,0,,,,,0,,,125,0,,,,,,68,,27,0,,,,,,,,0,193,27,,,,,,0,,0
"2020-03-17","CT",,,0,,,,,0,,,125,0,,,,,,41,,15,0,,,,,,,,0,166,15,,,,,,0,,0
"2020-03-16","CT",,,0,,,,,0,,,125,0,,,,,,26,,6,0,,,,,,,,0,151,6,,,,,,0,,0
"2020-03-15","CT",,,0,,,,,0,,,125,0,,,,,,20,,9,0,,,,,,,,0,145,9,,,,,,0,,0
"2020-03-14","CT",,,0,,,,,0,,,125,26,,,,,,11,,5,0,,,,,,,,0,136,31,,,,,,0,,0
"2020-03-13","CT",,,0,,,,,0,,,99,10,,,,,,6,,0,0,,,,,,,,0,105,10,,,,,,0,,0
"2020-03-12","CT",,,0,,,,,0,,,89,18,,,,,,6,,3,0,,,,,,,,0,95,21,,,,,,0,,0
"2020-03-11","CT",,,0,,,,,0,,,71,17,,,,,,3,,1,0,,,,,,,,0,74,18,,,,,,0,,0
"2020-03-10","CT",,,0,,,,,0,,,54,8,,,,,,2,,1,0,,,,,,,,0,56,9,,,,,,0,,0
"2020-03-09","CT",,,0,,,,,0,,,46,17,,,,,,1,,0,0,,,,,,,,0,47,17,,,,,,0,,0
"2020-03-08","CT",,,0,,,,,0,,,29,29,,,,,,1,,1,0,,,,,,,,0,30,30,,,,,,0,,0
"2020-03-07","CT",,,0,,,,,0,,,,0,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
