"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-03-14","NY",,,0,,,,,0,,,,0,,,,,,517,,164,0,,,,,,,4126,1290,4126,1290,,,,,,0,,0
"2020-03-13","NY",,,0,,,,,0,,,,0,,,,,,353,,102,0,,,,,,,2836,762,2836,762,,,,,,0,,0
"2020-03-12","NY",,,0,,,,,0,,,,0,,,,,,251,,56,0,,,,,,,2074,553,2074,553,,,,,,0,,0
"2020-03-11","NY",,,0,,,,,0,,,,0,,,,,,195,,44,0,,,,,,,1521,425,1521,425,,,,,,0,,0
"2020-03-10","NY",,,0,,,,,0,,,,0,,,,,,151,,63,0,,,,,,,1096,401,1096,401,,,,,,0,,0
"2020-03-09","NY",,,0,,,,,0,,,,0,,,,,,88,,28,0,,,,,,,695,307,695,307,,,,,,0,,0
"2020-03-08","NY",,,0,,,,,0,,,,0,,,,,,60,,24,0,,,,,,,388,200,388,200,,,,,,0,,0
"2020-03-07","NY",,,0,,,,,0,,,,0,,,,,,36,,11,0,,,,,,,188,66,188,66,,,,,,0,,0
"2020-03-06","NY",,,0,,,,,0,,,,0,,,,,,25,,22,0,,,,,,,122,92,122,92,,,,,,0,,0
"2020-03-05","NY",,,0,,,,,0,,,,0,,,,,,3,,2,0,,,,,,,30,20,30,20,,,,,,0,,0
"2020-03-04","NY",,0,0,,,,,0,,,,0,,,,,,1,,0,0,,,,,,,10,9,10,9,,,,,,0,,0
"2020-03-03","NY",,,0,,,,,0,,,,0,,,,,,1,,1,0,,,,,,,1,1,1,1,,,,,,0,,0
"2020-03-02","NY",,,0,,,,,0,,,,0,,,,,,0,,0,0,,,,,,,0,0,0,0,,,,,,0,,0
